,ID_hecho,FECHA,AAAA,MM,DD,VICTIMA,SEXO,EDAD,GRAVEDAD,grupo_etario
15791,LC-2020-0660795,2020-12-16,2020,12,16,,MASCULINO,31,,30-50
15792,LC-2020-0662097,2020-12-16,2020,12,16,,,0,,
15793,LC-2020-0662203,2020-12-16,2020,12,16,,MASCULINO,19,,18-30
15794,LC-2020-0662203,2020-12-16,2020,12,16,,MASCULINO,71,,+60
15795,LC-2020-0662969,2020-12-17,2020,12,17,,FEMENINO,67,,+60
15796,LC-2020-0664882,2020-12-18,2020,12,18,,MASCULINO,20,,18-30
15797,LC-2020-0666621,2020-12-19,2020,12,19,,MASCULINO,26,,18-30
15798,LC-2020-0667189,2020-12-19,2020,12,19,,MASCULINO,43,,30-50
15799,LC-2020-0667287,2020-12-19,2020,12,19,,MASCULINO,25,,18-30
15800,LC-2020-0669106,2020-12-21,2020,12,21,,,0,,
15801,LC-2020-0669106,2020-12-21,2020,12,21,,MASCULINO,69,,+60
15802,LC-2020-0670345,2020-12-22,2020,12,22,,MASCULINO,40,,30-50
15803,LC-2020-0672273,2020-12-23,2020,12,23,,,0,,
15804,LC-2020-0672301,2020-12-23,2020,12,23,,MASCULINO,32,,30-50
15805,LC-2020-0674720,2020-12-24,2020,12,24,,FEMENINO,63,,+60
15806,LC-2020-0677792,2020-12-28,2020,12,28,,MASCULINO,27,,18-30
15807,LC-2020-0682745,2020-12-30,2020,12,30,,MASCULINO,44,,30-50
15808,LC-2020-0684128,2020-12-31,2020,12,31,,MASCULINO,30,,18-30
15809,LC-2020-0684631,2020-12-31,2020,12,31,,MASCULINO,40,,30-50
15810,LC-2020-0684755,2020-12-31,2020,12,31,,,0,,
15811,LC-2020-0008730,2020-01-05,2020,1,5,MOTO,FEMENINO,28,,18-30
15812,LC-2020-0026672,2020-01-13,2020,1,13,MOTO,MASCULINO,43,,30-50
15813,LC-2020-0038878,2020-01-19,2020,1,19,TAXI,MASCULINO,36,,30-50
15814,LC-2020-0042021,2020-01-20,2020,1,20,MOTO,MASCULINO,30,,18-30
15815,LC-2020-0044525,2020-01-21,2020,1,21,MOTO,MASCULINO,37,,30-50
15816,LC-2020-0048816,2020-01-23,2020,1,23,MOTO,MASCULINO,0,,
15817,LC-2020-0048965,2020-01-23,2020,1,23,MOTO,MASCULINO,53,,50-60
15818,LC-2020-0052848,2020-01-25,2020,1,25,MOVIL,FEMENINO,29,,18-30
15819,LC-2020-0052848,2020-01-25,2020,1,25,MOVIL,MASCULINO,41,,30-50
15820,LC-2020-0052848,2020-01-25,2020,1,25,MOVIL,MASCULINO,34,,30-50
15821,LC-2020-0052848,2020-01-25,2020,1,25,MOVIL,MASCULINO,45,,30-50
15822,LC-2020-0054395,2020-01-26,2020,1,26,MOTO,MASCULINO,38,,30-50
15823,LC-2020-0059227,2020-01-28,2020,1,28,MOTO,MASCULINO,36,,30-50
15824,LC-2020-0064106,2020-01-30,2020,1,30,PEATON,MASCULINO,82,,+60
15825,LC-2020-0074244,2020-02-04,2020,2,4,PEATON,FEMENINO,75,,+60
15826,LC-2020-0081675,2020-02-07,2020,2,7,MOTO,MASCULINO,31,,30-50
15827,LC-2020-0082750,2020-02-07,2020,2,7,PEATON,MASCULINO,31,,30-50
15828,LC-2020-0083137,2020-02-08,2020,2,8,MOTO,MASCULINO,30,,18-30
15829,LC-2020-0083558,2020-02-08,2020,2,8,MOTO,MASCULINO,0,,
15830,LC-2020-0091137,2020-02-12,2020,2,12,CICLISTA,FEMENINO,20,,18-30
15831,LC-2020-0095637,2020-02-13,2020,2,13,MOTO,,0,,
15832,LC-2020-0096444,2020-02-13,2020,2,13,CICLISTA,MASCULINO,22,,18-30
15833,LC-2020-0100950,2020-02-15,2020,2,15,PEATON,MASCULINO,22,,18-30
15834,LC-2020-0101598,2020-02-16,2020,2,16,CICLISTA,FEMENINO,0,,
15835,LC-2020-0106898,2020-02-18,2020,2,18,,FEMENINO,22,,18-30
15836,LC-2020-0112632,2020-02-20,2020,2,20,UTILITARIO,MASCULINO,45,,30-50
15837,LC-2020-0115946,2020-02-21,2020,2,21,CICLISTA,,0,,
15838,LC-2020-0117898,2020-02-23,2020,2,23,AUTO,,0,,
15839,LC-2020-0118658,2020-02-23,2020,2,23,PEATON,MASCULINO,37,,30-50
15840,LC-2020-0123078,2020-02-26,2020,2,26,MOTO,MASCULINO,24,,18-30
15841,LC-2020-0124101,2020-02-26,2020,2,26,,,0,,
15842,LC-2020-0127036,2020-02-27,2020,2,27,,FEMENINO,67,,+60
15843,LC-2020-0127087,2020-02-27,2020,2,27,CICLISTA,FEMENINO,40,,30-50
15844,LC-2020-0129470,2020-02-28,2020,2,28,CICLISTA,,0,,
15845,LC-2020-0129630,2020-02-28,2020,2,28,MOTO,MASCULINO,43,,30-50
15846,LC-2020-0132064,2020-03-01,2020,3,1,TAXI,MASCULINO,39,,30-50
15847,LC-2020-0138390,2020-03-03,2020,3,3,MOTO,MASCULINO,28,,18-30
15848,LC-2020-0139920,2020-03-04,2020,3,4,MOTO,MASCULINO,45,,30-50
15849,LC-2020-0141185,2020-03-04,2020,3,4,PEATON,FEMENINO,22,,18-30
15850,LC-2020-0142426,2020-03-05,2020,3,5,MOTO,MASCULINO,40,,30-50
15851,LC-2020-0142869,2020-03-05,2020,3,5,AUTO,MASCULINO,39,,30-50
15852,LC-2020-0146851,2020-03-06,2020,3,6,MOTO,,36,,30-50
15853,LC-2020-0259518,2020-05-26,2020,5,26,,,0,,
15854,LC-2020-0505683,2020-09-04,2020,9,4,MOTO,MASCULINO,42,,30-50
15855,LC-2020-0527361,2020-09-19,2020,9,19,,FEMENINO,35,,30-50
15856,LC-2020-0527819,2020-09-19,2020,9,19,MOTO,MASCULINO,23,,18-30
15857,LC-2020-0599525,2020-11-06,2020,11,6,MOTO,,0,,
15858,LC-2020-0015770,2020-01-08,2020,1,8,MOTO,MASCULINO,63,,+60
15859,LC-2020-0040897,2020-01-20,2020,1,20,,MASCULINO,24,,18-30
15860,LC-2020-0158137,2020-03-11,2020,3,11,UTILITARIO,,0,,
15861,LC-2020-0232174,2020-05-08,2020,5,8,MOTO,,0,,
15862,LC-2020-0237625,2020-05-12,2020,5,12,MOTO,MASCULINO,38,,30-50
15863,LC-2020-0245414,2020-05-18,2020,5,18,MOTO,MASCULINO,35,,30-50
15864,LC-2020-0453646,2020-07-27,2020,7,27,MOTO,MASCULINO,34,,30-50
15865,LC-2020-0459788,2020-07-31,2020,7,31,MOTO,MASCULINO,32,,30-50
15866,LC-2020-0474903,2020-08-11,2020,8,11,MOTO,MASCULINO,35,,30-50
15867,LC-2020-0498992,2020-08-29,2020,8,29,CICLISTA,FEMENINO,52,,50-60
15868,LC-2020-0517728,2020-09-12,2020,9,12,AUTO,FEMENINO,43,,30-50
15869,LC-2020-0536977,2020-09-25,2020,9,25,MOTO,MASCULINO,26,,18-30
15870,LC-2020-0563953,2020-10-13,2020,10,13,,,0,,
15871,LC-2020-0570019,2020-10-17,2020,10,17,,MASCULINO,53,,50-60
15872,LC-2020-0591051,2020-10-31,2020,10,31,,MASCULINO,22,,18-30
15873,LC-2020-0613940,2020-11-14,2020,11,14,AUTO,,0,,
15874,LC-2020-0630408,2020-11-26,2020,11,26,AUTO,MASCULINO,33,,30-50
15875,LC-2020-0630408,2020-11-26,2020,11,26,AUTO,MASCULINO,46,,30-50
15876,LC-2020-0647601,2020-12-08,2020,12,8,,,0,,
15877,LC-2020-0647601,2020-12-08,2020,12,8,,MASCULINO,20,,18-30
15878,LC-2020-0647601,2020-12-08,2020,12,8,,MASCULINO,34,,30-50
15879,LC-2020-0653851,2020-12-11,2020,12,11,,MASCULINO,59,,50-60
15880,LC-2020-0653851,2020-12-11,2020,12,11,,FEMENINO,30,,18-30
15881,LC-2020-0654574,2020-12-12,2020,12,12,,MASCULINO,49,,30-50
15882,LC-2020-0654574,2020-12-12,2020,12,12,,MASCULINO,43,,30-50
15883,LC-2020-0658471,2020-12-15,2020,12,15,,MASCULINO,14,,<18
15884,LC-2020-0673771,2020-12-23,2020,12,23,,MASCULINO,44,,30-50
15885,LC-2020-0673771,2020-12-23,2020,12,23,,FEMENINO,49,,30-50
15886,LC-2020-0675042,2020-12-24,2020,12,24,,FEMENINO,51,,50-60
15887,LC-2020-0000427,2020-01-01,2020,1,1,AUTO,MASCULINO,33,,30-50
15888,LC-2020-0000427,2020-01-01,2020,1,1,AUTO,,38,,30-50
15889,LC-2020-0002428,2020-01-02,2020,1,2,AUTO,FEMENINO,23,,18-30
15890,LC-2020-0002428,2020-01-02,2020,1,2,AUTO,FEMENINO,4,,<18
15891,LC-2020-0007207,2020-01-04,2020,1,4,MOTO,,0,,
15892,LC-2020-0007216,2020-01-04,2020,1,4,UTILITARIO,FEMENINO,15,,<18
15893,LC-2020-0007216,2020-01-04,2020,1,4,UTILITARIO,FEMENINO,48,,30-50
15894,LC-2020-0007216,2020-01-04,2020,1,4,UTILITARIO,MASCULINO,32,,30-50
15895,LC-2020-0007216,2020-01-04,2020,1,4,UTILITARIO,FEMENINO,30,,18-30
15896,LC-2020-0007386,2020-01-04,2020,1,4,PEATON,FEMENINO,78,,+60
15897,LC-2020-0014401,2020-01-07,2020,1,7,PEATON,MASCULINO,17,,<18
15898,LC-2020-0016458,2020-01-08,2020,1,8,CICLISTA,FEMENINO,72,,+60
15899,LC-2020-0016895,2020-01-08,2020,1,8,MOTO,MASCULINO,29,,18-30
15900,LC-2020-0018769,2020-01-09,2020,1,9,MOTO,MASCULINO,22,,18-30
15901,LC-2020-0019256,2020-01-09,2020,1,9,MOTO,MASCULINO,31,,30-50
15902,LC-2020-0019776,2020-01-10,2020,1,10,MOTO,MASCULINO,31,,30-50
15903,LC-2020-0022013,2020-01-10,2020,1,10,MIXTO,MASCULINO,48,,30-50
15904,LC-2020-0022013,2020-01-10,2020,1,10,MIXTO,MASCULINO,39,,30-50
15905,LC-2020-0025353,2020-01-13,2020,1,13,TRANSPORTE PUBLICO,FEMENINO,50,,30-50
15906,LC-2020-0025699,2020-01-13,2020,1,13,MOTO,,0,,
15907,LC-2020-0034070,2020-01-16,2020,1,16,MOTO,MASCULINO,20,,18-30
15908,LC-2020-0053291,2020-01-25,2020,1,25,MOTO,MASCULINO,29,,18-30
15909,LC-2020-0054670,2020-01-26,2020,1,26,MOTO,MASCULINO,38,,30-50
15910,LC-2020-0054670,2020-01-26,2020,1,26,MOTO,MASCULINO,41,,30-50
15911,LC-2020-0060428,2020-01-29,2020,1,29,MOTO,,0,,
15912,LC-2020-0061867,2020-01-29,2020,1,29,MOTO,MASCULINO,44,,30-50
15913,LC-2020-0064315,2020-01-30,2020,1,30,MOTO,MASCULINO,40,,30-50
15914,LC-2020-0068788,2020-02-01,2020,2,1,CICLISTA,MASCULINO,28,,18-30
15915,LC-2020-0068977,2020-02-01,2020,2,1,AUTO,FEMENINO,64,,+60
15916,LC-2020-0069841,2020-02-02,2020,2,2,MOTO,MASCULINO,34,,30-50
15917,LC-2020-0069923,2020-02-02,2020,2,2,MOTO,MASCULINO,25,,18-30
15918,LC-2020-0075223,2020-02-04,2020,2,4,,FEMENINO,50,,30-50
15919,LC-2020-0080299,2020-02-07,2020,2,7,MOTO,,0,,
15920,LC-2020-0080517,2020-02-07,2020,2,7,AUTO,MASCULINO,50,,30-50
15921,LC-2020-0082766,2020-02-07,2020,2,7,AUTO,MASCULINO,9,,<18
15922,LC-2020-0082766,2020-02-07,2020,2,7,AUTO,MASCULINO,0,,
15923,LC-2020-0084093,2020-02-08,2020,2,8,TRANSPORTE PUBLICO,FEMENINO,63,,+60
15924,LC-2020-0084093,2020-02-08,2020,2,8,TRANSPORTE PUBLICO,FEMENINO,49,,30-50
15925,LC-2020-0088655,2020-02-11,2020,2,11,AUTO,,0,,
15926,LC-2020-0089620,2020-02-11,2020,2,11,PEATON,FEMENINO,28,,18-30
15927,LC-2020-0092815,2020-02-12,2020,2,12,UTILITARIO,MASCULINO,49,,30-50
15928,LC-2020-0092815,2020-02-12,2020,2,12,UTILITARIO,MASCULINO,23,,18-30
15929,LC-2020-0093320,2020-02-12,2020,2,12,UTILITARIO,,0,,
15930,LC-2020-0095477,2020-02-13,2020,2,13,AUTO,,0,,
15931,LC-2020-0096423,2020-02-13,2020,2,13,TRANSPORTE PUBLICO,,0,,
15932,LC-2020-0096495,2020-02-13,2020,2,13,CICLISTA,MASCULINO,43,,30-50
15933,LC-2020-0110480,2020-02-19,2020,2,19,PEATON,FEMENINO,69,,+60
15934,LC-2020-0110744,2020-02-20,2020,2,20,MOTO,MASCULINO,26,,18-30
15935,LC-2020-0113214,2020-02-20,2020,2,20,PEATON,,0,,
15936,LC-2020-0115481,2020-02-21,2020,2,21,MOTO,MASCULINO,49,,30-50
15937,LC-2020-0115481,2020-02-21,2020,2,21,MOTO,FEMENINO,49,,30-50
15938,LC-2020-0115481,2020-02-21,2020,2,21,MOTO,MASCULINO,46,,30-50
15939,LC-2020-0116468,2020-02-22,2020,2,22,MOTO,MASCULINO,0,,
15940,LC-2020-0119705,2020-02-24,2020,2,24,MOTO,FEMENINO,10,,<18
15941,LC-2020-0119705,2020-02-24,2020,2,24,MOTO,FEMENINO,34,,30-50
15942,LC-2020-0121248,2020-02-25,2020,2,25,AUTO,FEMENINO,56,,50-60
15943,LC-2020-0123188,2020-02-26,2020,2,26,AUTO,FEMENINO,79,,+60
15944,LC-2020-0126580,2020-02-27,2020,2,27,MOTO,MASCULINO,44,,30-50
15945,LC-2020-0126653,2020-02-27,2020,2,27,AUTO,FEMENINO,22,,18-30
15946,LC-2020-0131211,2020-02-29,2020,2,29,MOTO,MASCULINO,45,,30-50
15947,LC-2020-0134760,2020-03-02,2020,3,2,MOTO,MASCULINO,40,,30-50
15948,LC-2020-0135611,2020-03-02,2020,3,2,AUTO,MASCULINO,55,,50-60
15949,LC-2020-0139174,2020-03-04,2020,3,4,TRANSPORTE PUBLICO,FEMENINO,53,,50-60
15950,LC-2020-0141101,2020-03-04,2020,3,4,AUTO,MASCULINO,28,,18-30
15951,LC-2020-0144014,2020-03-05,2020,3,5,PEATON,FEMENINO,22,,18-30
15952,LC-2020-0144129,2020-03-05,2020,3,5,MOTO,FEMENINO,12,,<18
15953,LC-2020-0148537,2020-03-07,2020,3,7,CICLISTA,FEMENINO,37,,30-50
15954,LC-2020-0148537,2020-03-07,2020,3,7,CICLISTA,MASCULINO,15,,<18
15955,LC-2020-0151195,2020-03-09,2020,3,9,TRANSPORTE PUBLICO,FEMENINO,35,,30-50
15956,LC-2020-0151195,2020-03-09,2020,3,9,TRANSPORTE PUBLICO,FEMENINO,56,,50-60
15957,LC-2020-0151195,2020-03-09,2020,3,9,TRANSPORTE PUBLICO,,0,,
15958,LC-2020-0151195,2020-03-09,2020,3,9,TRANSPORTE PUBLICO,FEMENINO,29,,18-30
15959,LC-2020-0151195,2020-03-09,2020,3,9,TRANSPORTE PUBLICO,FEMENINO,19,,18-30
15960,LC-2020-0152911,2020-03-09,2020,3,9,MOTO,MASCULINO,60,,50-60
15961,LC-2020-0157199,2020-03-11,2020,3,11,MOTO,MASCULINO,34,,30-50
15962,LC-2020-0159694,2020-03-12,2020,3,12,,,0,,
15963,LC-2020-0163879,2020-03-13,2020,3,13,AUTO,,0,,
15964,LC-2020-0164839,2020-03-14,2020,3,14,MOTO,MASCULINO,43,,30-50
15965,LC-2020-0164839,2020-03-14,2020,3,14,MOTO,FEMENINO,15,,<18
15966,LC-2020-0166235,2020-03-15,2020,3,15,AUTO,MASCULINO,49,,30-50
15967,LC-2020-0169497,2020-03-17,2020,3,17,PEATON,MASCULINO,38,,30-50
15968,LC-2020-0170569,2020-03-17,2020,3,17,MOTO,MASCULINO,24,,18-30
15969,LC-2020-0171614,2020-03-18,2020,3,18,MOTO,MASCULINO,28,,18-30
15970,LC-2020-0171614,2020-03-18,2020,3,18,MOTO,MASCULINO,29,,18-30
15971,LC-2020-0171697,2020-03-18,2020,3,18,PEATON,FEMENINO,87,,+60
15972,LC-2020-0172440,2020-03-18,2020,3,18,MOTO,MASCULINO,52,GRAVE,50-60
15973,LC-2020-0172440,2020-03-18,2020,3,18,MOTO,,0,,
15974,LC-2020-0173928,2020-03-19,2020,3,19,MOTO,,0,,
15975,LC-2020-0186301,2020-04-02,2020,4,2,PEATON,MASCULINO,35,,30-50
15976,LC-2020-0186997,2020-04-02,2020,4,2,,MASCULINO,26,,18-30
15977,LC-2020-0188608,2020-04-04,2020,4,4,MIXTO,MASCULINO,36,,30-50
15978,LC-2020-0188608,2020-04-04,2020,4,4,MIXTO,MASCULINO,34,,30-50
15979,LC-2020-0188608,2020-04-04,2020,4,4,MIXTO,MASCULINO,48,,30-50
15980,LC-2020-0188608,2020-04-04,2020,4,4,MIXTO,MASCULINO,49,,30-50
15981,LC-2020-0188608,2020-04-04,2020,4,4,MIXTO,MASCULINO,30,,18-30
15982,LC-2020-0188608,2020-04-04,2020,4,4,MIXTO,,64,,+60
15983,LC-2020-0188608,2020-04-04,2020,4,4,MIXTO,MASCULINO,20,,18-30
15984,LC-2020-0188608,2020-04-04,2020,4,4,MIXTO,MASCULINO,24,,18-30
15985,LC-2020-0198305,2020-04-14,2020,4,14,MOVIL,MASCULINO,0,,
15986,LC-2020-0198410,2020-04-15,2020,4,15,MOTO,MASCULINO,41,,30-50
15987,LC-2020-0204368,2020-04-20,2020,4,20,TRANSPORTE PUBLICO,,0,,
15988,LC-2020-0204368,2020-04-20,2020,4,20,TRANSPORTE PUBLICO,,0,,
15989,LC-2020-0204368,2020-04-20,2020,4,20,TRANSPORTE PUBLICO,,0,,
15990,LC-2020-0204368,2020-04-20,2020,4,20,TRANSPORTE PUBLICO,,0,,
15991,LC-2020-0204368,2020-04-20,2020,4,20,TRANSPORTE PUBLICO,,0,,
15992,LC-2020-0205163,2020-04-21,2020,4,21,MOTO,MASCULINO,26,,18-30
15993,LC-2020-0208534,2020-04-23,2020,4,23,MOTO,MASCULINO,43,,30-50
15994,LC-2020-0222471,2020-04-30,2020,4,30,AUTO,MASCULINO,46,,30-50
15995,LC-2020-0222471,2020-04-30,2020,4,30,AUTO,FEMENINO,48,,30-50
15996,LC-2020-0225160,2020-05-03,2020,5,3,AUTO,FEMENINO,23,,18-30
15997,LC-2020-0227004,2020-05-05,2020,5,5,PEATON,FEMENINO,25,,18-30
15998,LC-2020-0229531,2020-05-07,2020,5,7,UTILITARIO,MASCULINO,45,,30-50
15999,LC-2020-0229531,2020-05-07,2020,5,7,UTILITARIO,MASCULINO,59,,50-60
16000,LC-2020-0229531,2020-05-07,2020,5,7,UTILITARIO,MASCULINO,26,,18-30
16001,LC-2020-0233280,2020-05-09,2020,5,9,MOTO,MASCULINO,23,,18-30
16002,LC-2020-0236823,2020-05-12,2020,5,12,AUTO,MASCULINO,0,,
16003,LC-2020-0237320,2020-05-12,2020,5,12,MOTO,FEMENINO,26,,18-30
16004,LC-2020-0242250,2020-05-15,2020,5,15,UTILITARIO,MASCULINO,57,,50-60
16005,LC-2020-0242350,2020-05-15,2020,5,15,,MASCULINO,57,,50-60
16006,LC-2020-0258002,2020-05-25,2020,5,25,AUTO,MASCULINO,55,,50-60
16007,LC-2020-0285619,2020-06-07,2020,6,7,MOTO,FEMENINO,25,,18-30
16008,LC-2020-0285619,2020-06-07,2020,6,7,MOTO,FEMENINO,41,,30-50
16009,LC-2020-0378480,2020-06-30,2020,6,30,MOTO,MASCULINO,31,,30-50
16010,LC-2020-0410450,2020-07-04,2020,7,4,,MASCULINO,52,,50-60
16011,LC-2020-0427971,2020-07-10,2020,7,10,MOTO,MASCULINO,62,,+60
16012,LC-2020-0427971,2020-07-10,2020,7,10,MOTO,FEMENINO,20,,18-30
16013,LC-2020-0430001,2020-07-12,2020,7,12,MOTO,MASCULINO,26,,18-30
16014,LC-2020-0435746,2020-07-15,2020,7,15,MOTO,MASCULINO,30,,18-30
16015,LC-2020-0441211,2020-07-18,2020,7,18,CICLISTA,MASCULINO,40,,30-50
16016,LC-2020-0444033,2020-07-20,2020,7,20,MOTO,MASCULINO,33,,30-50
16017,LC-2020-0449441,2020-07-24,2020,7,24,CICLISTA,MASCULINO,44,,30-50
16018,LC-2020-0452010,2020-07-26,2020,7,26,MOTO,FEMENINO,19,,18-30
16019,LC-2020-0453250,2020-07-27,2020,7,27,MOTO,MASCULINO,27,,18-30
16020,LC-2020-0460484,2020-08-01,2020,8,1,PEATON,MASCULINO,34,,30-50
16021,LC-2020-0464063,2020-08-04,2020,8,4,PEATON,MASCULINO,41,,30-50
16022,LC-2020-0467547,2020-08-06,2020,8,6,MOTO,FEMENINO,0,,
16023,LC-2020-0467698,2020-08-07,2020,8,7,MOTO,,0,,
16024,LC-2020-0476727,2020-08-12,2020,8,12,MOTO,MASCULINO,45,,30-50
16025,LC-2020-0496791,2020-08-27,2020,8,27,MOTO,MASCULINO,33,,30-50
16026,LC-2020-0496959,2020-08-27,2020,8,27,MOTO,MASCULINO,24,,18-30
16027,LC-2020-0496959,2020-08-27,2020,8,27,MOTO,FEMENINO,30,,18-30
16028,LC-2020-0506684,2020-09-04,2020,9,4,AUTO,MASCULINO,38,,30-50
16029,LC-2020-0510238,2020-09-07,2020,9,7,TRANSPORTE PUBLICO,FEMENINO,28,,18-30
16030,LC-2020-0510238,2020-09-07,2020,9,7,TRANSPORTE PUBLICO,MASCULINO,42,,30-50
16031,LC-2020-0515040,2020-09-10,2020,9,10,MOTO,MASCULINO,29,,18-30
16032,LC-2020-0516322,2020-09-11,2020,9,11,MOTO,MASCULINO,62,,+60
16033,LC-2020-0521911,2020-09-16,2020,9,16,MOTO,MASCULINO,0,,
16034,LC-2020-0528422,2020-09-20,2020,9,20,CICLISTA,FEMENINO,0,,
16035,LC-2020-0534114,2020-09-24,2020,9,24,AUTO,FEMENINO,25,,18-30
16036,LC-2020-0549808,2020-10-03,2020,10,3,,MASCULINO,0,,
16037,LC-2020-0549808,2020-10-03,2020,10,3,,FEMENINO,24,,18-30
16038,LC-2020-0549808,2020-10-03,2020,10,3,,MASCULINO,47,,30-50
16039,LC-2020-0552553,2020-10-06,2020,10,6,,MASCULINO,29,,18-30
16040,LC-2020-0558028,2020-10-09,2020,10,9,MOTO,MASCULINO,29,,18-30
16041,LC-2020-0563211,2020-10-13,2020,10,13,MOVIL,MASCULINO,0,,
16042,LC-2020-0567011,2020-10-15,2020,10,15,,,0,,
16043,LC-2020-0568079,2020-10-16,2020,10,16,CAMION,MASCULINO,49,,30-50
16044,LC-2020-0575810,2020-10-21,2020,10,21,CICLISTA,MASCULINO,40,,30-50
16045,LC-2020-0581598,2020-10-25,2020,10,25,,MASCULINO,48,,30-50
16046,LC-2020-0586387,2020-10-28,2020,10,28,,MASCULINO,48,,30-50
16047,LC-2020-0586645,2020-10-28,2020,10,28,MOTO,,0,,
16048,LC-2020-0587520,2020-10-29,2020,10,29,MOTO,MASCULINO,25,,18-30
16049,LC-2020-0589875,2020-10-30,2020,10,30,AUTO,MASCULINO,77,,+60
16050,LC-2020-0589875,2020-10-30,2020,10,30,AUTO,MASCULINO,27,,18-30
16051,LC-2020-0603563,2020-11-09,2020,11,9,CICLISTA,FEMENINO,0,,
16052,LC-2020-0605553,2020-11-10,2020,11,10,MOTO,FEMENINO,31,,30-50
16053,LC-2020-0606754,2020-11-10,2020,11,10,AUTO,MASCULINO,42,,30-50
16054,LC-2020-0610152,2020-11-12,2020,11,12,MOTO,MASCULINO,0,,
16055,LC-2020-0610337,2020-11-12,2020,11,12,AUTO,MASCULINO,35,,30-50
16056,LC-2020-0612685,2020-11-13,2020,11,13,CICLISTA,MASCULINO,51,,50-60
16057,LC-2020-0612906,2020-11-13,2020,11,13,,FEMENINO,41,,30-50
16058,LC-2020-0614196,2020-11-14,2020,11,14,CICLISTA,MASCULINO,24,,18-30
16059,LC-2020-0614280,2020-11-15,2020,11,15,CICLISTA,MASCULINO,23,,18-30
16060,LC-2020-0621024,2020-11-19,2020,11,19,MOTO,MASCULINO,0,,
16061,LC-2020-0621597,2020-11-19,2020,11,19,CICLISTA,MASCULINO,30,,18-30
16062,LC-2020-0622054,2020-11-20,2020,11,20,AUTO,MASCULINO,31,,30-50
16063,LC-2020-0622356,2020-11-20,2020,11,20,MOTO,MASCULINO,28,,18-30
16064,LC-2020-0626499,2020-11-23,2020,11,23,PEATON,FEMENINO,2,,<18
16065,LC-2020-0628539,2020-11-25,2020,11,25,TAXI,MASCULINO,27,,18-30
16066,LC-2020-0628539,2020-11-25,2020,11,25,TAXI,MASCULINO,21,,18-30
16067,LC-2020-0633335,2020-11-27,2020,11,27,AUTO,FEMENINO,30,,18-30
16068,LC-2020-0633626,2020-11-27,2020,11,27,,MASCULINO,49,,30-50
16069,LC-2020-0633634,2020-11-27,2020,11,27,MOVIL,,0,,
16070,LC-2020-0636964,2020-11-30,2020,11,30,AUTO,MASCULINO,81,,+60
16071,LC-2020-0638625,2020-12-01,2020,12,1,MOTO,MASCULINO,26,,18-30
16072,LC-2020-0643135,2020-12-04,2020,12,4,,MASCULINO,61,,+60
16073,LC-2020-0643887,2020-12-04,2020,12,4,PEATON,FEMENINO,62,,+60
16074,LC-2020-0647173,2020-12-07,2020,12,7,,MASCULINO,29,,18-30
16075,LC-2020-0647491,2020-12-08,2020,12,8,CICLISTA,MASCULINO,28,,18-30
16076,LC-2020-0650000,2020-12-09,2020,12,9,MOTO,MASCULINO,45,,30-50
16077,LC-2020-0662838,2020-12-17,2020,12,17,,MASCULINO,38,,30-50
16078,LC-2020-0664393,2020-12-18,2020,12,18,,,0,,
16079,LC-2020-0667902,2020-12-20,2020,12,20,PEATON,FEMENINO,74,,+60
16080,LC-2020-0668448,2020-12-21,2020,12,21,,MASCULINO,25,,18-30
16081,LC-2020-0669122,2020-12-21,2020,12,21,MOTO,FEMENINO,26,,18-30
16082,LC-2020-0671978,2020-12-22,2020,12,22,,FEMENINO,31,,30-50
16083,LC-2020-0673508,2020-12-23,2020,12,23,,MASCULINO,28,,18-30
16084,LC-2020-0678688,2020-12-28,2020,12,28,,MASCULINO,28,,18-30
16085,LC-2020-0683585,2020-12-30,2020,12,30,,MASCULINO,23,,18-30
16086,LC-2020-0007203,2020-01-04,2020,1,4,MOTO,MASCULINO,0,,
16087,LC-2020-0007775,2020-01-04,2020,1,4,,FEMENINO,0,,
16088,LC-2020-0012057,2020-01-07,2020,1,7,MOTO,MASCULINO,44,,30-50
16089,LC-2020-0012172,2020-01-07,2020,1,7,AUTO,MASCULINO,21,,18-30
16090,LC-2020-0012993,2020-01-07,2020,1,7,TRANSPORTE PUBLICO,FEMENINO,23,,18-30
16091,LC-2020-0012993,2020-01-07,2020,1,7,TRANSPORTE PUBLICO,FEMENINO,56,,50-60
16092,LC-2020-0012993,2020-01-07,2020,1,7,TRANSPORTE PUBLICO,FEMENINO,64,,+60
16093,LC-2020-0014194,2020-01-07,2020,1,7,CICLISTA,MASCULINO,21,,18-30
16094,LC-2020-0020289,2020-01-10,2020,1,10,MOTO,,0,,
16095,LC-2020-0029290,2020-01-14,2020,1,14,,FEMENINO,32,,30-50
16096,LC-2020-0034236,2020-01-16,2020,1,16,MOTO,,0,,
16097,LC-2020-0034391,2020-01-16,2020,1,16,TRANSPORTE PUBLICO,FEMENINO,38,,30-50
16098,LC-2020-0036402,2020-01-17,2020,1,17,PEATON,MASCULINO,61,,+60
16099,LC-2020-0036402,2020-01-17,2020,1,17,PEATON,MASCULINO,65,,+60
16100,LC-2020-0037688,2020-01-18,2020,1,18,TRANSPORTE PUBLICO,MASCULINO,4,,<18
16101,LC-2020-0037688,2020-01-18,2020,1,18,TRANSPORTE PUBLICO,FEMENINO,37,,30-50
